year,freq_desc,reference_period_desc,state_name,state_alpha,state_fips,short_desc,unit_desc,value
2015,MONTHLY,MAR,CALIFORNIA,CA,06,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"1,778,000"
2015,MONTHLY,MAY,CALIFORNIA,CA,06,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"1,777,000"
2015,MONTHLY,NOV,CALIFORNIA,CA,06,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"1,771,000"
2015,MONTHLY,OCT,CALIFORNIA,CA,06,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"1,773,000"
2015,MONTHLY,OCT THRU DEC,CALIFORNIA,CA,06,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"1,771,000"
2015,MONTHLY,SEP,CALIFORNIA,CA,06,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"1,774,000"
2015,MONTHLY,APR,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"148,000"
2015,MONTHLY,APR THRU JUN,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"148,000"
2015,MONTHLY,AUG,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"148,000"
2015,MONTHLY,DEC,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"149,000"
2015,MONTHLY,FEB,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"147,000"
2015,MONTHLY,JAN,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"146,000"
2015,MONTHLY,JAN THRU MAR,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"147,000"
2015,MONTHLY,JUL,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"148,000"
2015,MONTHLY,JUL THRU SEP,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"148,000"
2015,MONTHLY,JUN,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"148,000"
2015,MONTHLY,MAR,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"147,000"
2015,MONTHLY,MAY,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"148,000"
2015,MONTHLY,NOV,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"149,000"
2015,MONTHLY,OCT,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"149,000"
2015,MONTHLY,OCT THRU DEC,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"149,000"
2015,MONTHLY,SEP,COLORADO,CO,08,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"149,000"
2015,MONTHLY,APR THRU JUN,CONNECTICUT,CT,09,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"19,500"
2015,MONTHLY,JAN THRU MAR,CONNECTICUT,CT,09,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"19,000"
2015,MONTHLY,JUL THRU SEP,CONNECTICUT,CT,09,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"19,500"
2015,MONTHLY,OCT THRU DEC,CONNECTICUT,CT,09,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"19,000"
2015,MONTHLY,APR THRU JUN,DELAWARE,DE,10,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"5,000"
2015,MONTHLY,JAN THRU MAR,DELAWARE,DE,10,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"5,000"
2015,MONTHLY,JUL THRU SEP,DELAWARE,DE,10,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"5,000"
2015,MONTHLY,OCT THRU DEC,DELAWARE,DE,10,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"5,000"
2015,MONTHLY,APR,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"125,000"
2015,MONTHLY,APR THRU JUN,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"125,000"
2015,MONTHLY,AUG,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"125,000"
2015,MONTHLY,DEC,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"125,000"
2015,MONTHLY,FEB,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"124,000"
2015,MONTHLY,JAN,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"124,000"
2015,MONTHLY,JAN THRU MAR,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"124,000"
2015,MONTHLY,JUL,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"125,000"
2015,MONTHLY,JUL THRU SEP,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"125,000"
2015,MONTHLY,JUN,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"125,000"
2015,MONTHLY,MAR,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"125,000"
2015,MONTHLY,MAY,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"125,000"
2015,MONTHLY,NOV,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"125,000"
2015,MONTHLY,OCT,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"125,000"
2015,MONTHLY,OCT THRU DEC,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"125,000"
2015,MONTHLY,SEP,FLORIDA,FL,12,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"125,000"
2015,MONTHLY,APR THRU JUN,GEORGIA,GA,13,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"82,000"
2015,MONTHLY,JAN THRU MAR,GEORGIA,GA,13,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"81,000"
2015,MONTHLY,JUL THRU SEP,GEORGIA,GA,13,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"84,000"
2015,MONTHLY,OCT THRU DEC,GEORGIA,GA,13,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"85,000"
2015,MONTHLY,APR THRU JUN,HAWAII,HI,15,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"2,300"
2015,MONTHLY,JAN THRU MAR,HAWAII,HI,15,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"2,200"
2015,MONTHLY,JUL THRU SEP,HAWAII,HI,15,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"2,200"
2015,MONTHLY,OCT THRU DEC,HAWAII,HI,15,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"2,200"
2015,MONTHLY,APR,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"212,000"
2015,MONTHLY,APR THRU JUN,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"212,000"
2015,MONTHLY,AUG,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"211,000"
2015,MONTHLY,DEC,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"210,000"
2015,MONTHLY,FEB,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"211,000"
2015,MONTHLY,JAN,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"211,000"
2015,MONTHLY,JAN THRU MAR,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"211,000"
2015,MONTHLY,JUL,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"211,000"
2015,MONTHLY,JUL THRU SEP,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"211,000"
2015,MONTHLY,JUN,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"212,000"
2015,MONTHLY,MAR,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"211,000"
2015,MONTHLY,MAY,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"212,000"
2015,MONTHLY,NOV,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"210,000"
2015,MONTHLY,OCT,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"210,000"
2015,MONTHLY,OCT THRU DEC,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"210,000"
2015,MONTHLY,SEP,IOWA,IA,19,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"210,000"
2015,MONTHLY,APR,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"585,000"
2015,MONTHLY,APR THRU JUN,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"586,000"
2015,MONTHLY,AUG,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"586,000"
2015,MONTHLY,DEC,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"587,000"
2015,MONTHLY,FEB,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"581,000"
2015,MONTHLY,JAN,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"580,000"
2015,MONTHLY,JAN THRU MAR,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"581,000"
2015,MONTHLY,JUL,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"586,000"
2015,MONTHLY,JUL THRU SEP,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"586,000"
2015,MONTHLY,JUN,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"586,000"
2015,MONTHLY,MAR,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"583,000"
2015,MONTHLY,MAY,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"586,000"
2015,MONTHLY,NOV,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"587,000"
2015,MONTHLY,OCT,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"587,000"
2015,MONTHLY,OCT THRU DEC,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"587,000"
2015,MONTHLY,SEP,IDAHO,ID,16,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"587,000"
2015,MONTHLY,APR,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"95,000"
2015,MONTHLY,APR THRU JUN,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"95,000"
2015,MONTHLY,AUG,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"94,000"
2015,MONTHLY,DEC,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"94,000"
2015,MONTHLY,FEB,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"95,000"
2015,MONTHLY,JAN,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"95,000"
2015,MONTHLY,JAN THRU MAR,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"95,000"
2015,MONTHLY,JUL,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"94,000"
2015,MONTHLY,JUL THRU SEP,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"94,000"
2015,MONTHLY,JUN,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"94,000"
2015,MONTHLY,MAR,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"95,000"
2015,MONTHLY,MAY,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"95,000"
2015,MONTHLY,NOV,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"94,000"
2015,MONTHLY,OCT,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"94,000"
2015,MONTHLY,OCT THRU DEC,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"94,000"
2015,MONTHLY,SEP,ILLINOIS,IL,17,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"94,000"
2015,MONTHLY,APR,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"181,000"
2015,MONTHLY,APR THRU JUN,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"181,000"
2015,MONTHLY,AUG,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"182,000"
2015,MONTHLY,DEC,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"184,000"
2015,MONTHLY,FEB,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"181,000"
2015,MONTHLY,JAN,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"181,000"
2015,MONTHLY,JAN THRU MAR,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"181,000"
2015,MONTHLY,JUL,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"182,000"
2015,MONTHLY,JUL THRU SEP,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"182,000"
2015,MONTHLY,JUN,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"181,000"
2015,MONTHLY,MAR,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"181,000"
2015,MONTHLY,MAY,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"181,000"
2015,MONTHLY,NOV,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"184,000"
2015,MONTHLY,OCT,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"183,000"
2015,MONTHLY,OCT THRU DEC,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"184,000"
2015,MONTHLY,SEP,INDIANA,IN,18,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"183,000"
2015,MONTHLY,APR,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"144,000"
2015,MONTHLY,APR THRU JUN,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"144,000"
2015,MONTHLY,AUG,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"143,000"
2015,MONTHLY,DEC,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"142,000"
2015,MONTHLY,FEB,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"143,000"
2015,MONTHLY,JAN,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"143,000"
2015,MONTHLY,JAN THRU MAR,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"143,000"
2015,MONTHLY,JUL,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"143,000"
2015,MONTHLY,JUL THRU SEP,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"143,000"
2015,MONTHLY,JUN,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"143,000"
2015,MONTHLY,MAR,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"144,000"
2015,MONTHLY,MAY,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"144,000"
2015,MONTHLY,NOV,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"142,000"
2015,MONTHLY,OCT,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"142,000"
2015,MONTHLY,OCT THRU DEC,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"142,000"
2015,MONTHLY,SEP,KANSAS,KS,20,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"143,000"
2015,MONTHLY,APR THRU JUN,KENTUCKY,KY,21,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"62,000"
2015,MONTHLY,JAN THRU MAR,KENTUCKY,KY,21,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"63,000"
2015,MONTHLY,JUL THRU SEP,KENTUCKY,KY,21,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"60,000"
2015,MONTHLY,OCT THRU DEC,KENTUCKY,KY,21,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"60,000"
2015,MONTHLY,APR THRU JUN,LOUISIANA,LA,22,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"14,000"
2015,MONTHLY,JAN THRU MAR,LOUISIANA,LA,22,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"14,000"
2015,MONTHLY,JUL THRU SEP,LOUISIANA,LA,22,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"13,000"
2015,MONTHLY,OCT THRU DEC,LOUISIANA,LA,22,"CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD",HEAD,"13,000"
