year,freq_desc,reference_period_desc,state_name,state_alpha,state_fips,short_desc,unit_desc,value
2015,ANNUAL,YEAR,MARYLAND,MD,24,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,440
2015,ANNUAL,YEAR,MAINE,ME,23,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,260
2015,ANNUAL,YEAR,MICHIGAN,MI,26,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"1,880"
2015,ANNUAL,YEAR,MINNESOTA,MN,27,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"3,470"
2015,ANNUAL,YEAR,MISSOURI,MO,29,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"1,190"
2015,ANNUAL,YEAR,MISSISSIPPI,MS,28,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,75
2015,ANNUAL,YEAR,MONTANA,MT,30,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,70
2015,ANNUAL,YEAR,NORTH CAROLINA,NC,37,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,230
2015,ANNUAL,YEAR,NORTH DAKOTA,ND,38,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,90
2015,ANNUAL,YEAR,NEBRASKA,NE,31,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,185
2015,ANNUAL,YEAR,NEW HAMPSHIRE,NH,33,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,120
2015,ANNUAL,YEAR,NEW JERSEY,NJ,34,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,65
2015,ANNUAL,YEAR,NEW MEXICO,NM,35,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,150
2015,ANNUAL,YEAR,NEVADA,NV,32,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,20
2015,ANNUAL,YEAR,NEW YORK,NY,36,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"4,820"
2015,ANNUAL,YEAR,OHIO,OH,39,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"2,730"
2015,ANNUAL,YEAR,OKLAHOMA,OK,40,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,170
2015,ANNUAL,YEAR,OREGON,OR,41,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,240
2015,ANNUAL,YEAR,PENNSYLVANIA,PA,42,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"6,770"
2015,ANNUAL,YEAR,RHODE ISLAND,RI,44,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,15
2015,ANNUAL,YEAR,SOUTH CAROLINA,SC,45,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,70
2015,ANNUAL,YEAR,SOUTH DAKOTA,SD,46,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,255
2015,ANNUAL,YEAR,TENNESSEE,TN,47,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,350
2015,ANNUAL,YEAR,TEXAS,TX,48,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,430
2015,ANNUAL,YEAR,US TOTAL,US,99,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"43,534"
2015,ANNUAL,YEAR,UTAH,UT,49,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,190
2015,ANNUAL,YEAR,VIRGINIA,VA,51,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,630
2015,ANNUAL,YEAR,VERMONT,VT,50,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,850
2015,ANNUAL,YEAR,WASHINGTON,WA,53,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,480
2015,ANNUAL,YEAR,WISCONSIN,WI,55,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"9,900"
2015,ANNUAL,YEAR,WEST VIRGINIA,WV,54,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,75
2015,ANNUAL,YEAR,WYOMING,WY,56,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,10
2016,ANNUAL,YEAR,ALASKA,AK,02,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,2
2016,ANNUAL,YEAR,ALABAMA,AL,01,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,35
2016,ANNUAL,YEAR,ARKANSAS,AR,05,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,60
2016,ANNUAL,YEAR,ARIZONA,AZ,04,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,110
2016,ANNUAL,YEAR,CALIFORNIA,CA,06,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"1,420"
2016,ANNUAL,YEAR,COLORADO,CO,08,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,120
2016,ANNUAL,YEAR,CONNECTICUT,CT,09,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,120
2016,ANNUAL,YEAR,DELAWARE,DE,10,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,35
2016,ANNUAL,YEAR,FLORIDA,FL,12,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,120
2016,ANNUAL,YEAR,GEORGIA,GA,13,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,210
2016,ANNUAL,YEAR,HAWAII,HI,15,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,2
2016,ANNUAL,YEAR,IOWA,IA,19,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"1,265"
2016,ANNUAL,YEAR,IDAHO,ID,16,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,520
2016,ANNUAL,YEAR,ILLINOIS,IL,17,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,640
2016,ANNUAL,YEAR,INDIANA,IN,18,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"1,145"
2016,ANNUAL,YEAR,KANSAS,KS,20,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,290
2016,ANNUAL,YEAR,KENTUCKY,KY,21,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,630
2016,ANNUAL,YEAR,LOUISIANA,LA,22,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,100
2016,ANNUAL,YEAR,MASSACHUSETTS,MA,25,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,140
2016,ANNUAL,YEAR,MARYLAND,MD,24,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,420
2016,ANNUAL,YEAR,MAINE,ME,23,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,250
2016,ANNUAL,YEAR,MICHIGAN,MI,26,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"1,810"
2016,ANNUAL,YEAR,MINNESOTA,MN,27,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"3,350"
2016,ANNUAL,YEAR,MISSOURI,MO,29,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"1,100"
2016,ANNUAL,YEAR,MISSISSIPPI,MS,28,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,75
2016,ANNUAL,YEAR,MONTANA,MT,30,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,65
2016,ANNUAL,YEAR,NORTH CAROLINA,NC,37,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,210
2016,ANNUAL,YEAR,NORTH DAKOTA,ND,38,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,85
2016,ANNUAL,YEAR,NEBRASKA,NE,31,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,175
2016,ANNUAL,YEAR,NEW HAMPSHIRE,NH,33,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,120
2016,ANNUAL,YEAR,NEW JERSEY,NJ,34,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,60
2016,ANNUAL,YEAR,NEW MEXICO,NM,35,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,150
2016,ANNUAL,YEAR,NEVADA,NV,32,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,20
2016,ANNUAL,YEAR,NEW YORK,NY,36,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"4,650"
2016,ANNUAL,YEAR,OHIO,OH,39,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"2,560"
2016,ANNUAL,YEAR,OKLAHOMA,OK,40,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,160
2016,ANNUAL,YEAR,OREGON,OR,41,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,230
2016,ANNUAL,YEAR,PENNSYLVANIA,PA,42,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"6,650"
2016,ANNUAL,YEAR,RHODE ISLAND,RI,44,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,10
2016,ANNUAL,YEAR,SOUTH CAROLINA,SC,45,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,60
2016,ANNUAL,YEAR,SOUTH DAKOTA,SD,46,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,235
2016,ANNUAL,YEAR,TENNESSEE,TN,47,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,300
2016,ANNUAL,YEAR,TEXAS,TX,48,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,400
2016,ANNUAL,YEAR,US TOTAL,US,99,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"41,819"
2016,ANNUAL,YEAR,UTAH,UT,49,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,180
2016,ANNUAL,YEAR,VIRGINIA,VA,51,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,615
2016,ANNUAL,YEAR,VERMONT,VT,50,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,830
2016,ANNUAL,YEAR,WASHINGTON,WA,53,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,480
2016,ANNUAL,YEAR,WISCONSIN,WI,55,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"9,520"
2016,ANNUAL,YEAR,WEST VIRGINIA,WV,54,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,75
2016,ANNUAL,YEAR,WYOMING,WY,56,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,10
2017,ANNUAL,YEAR,ALASKA,AK,02,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,2
2017,ANNUAL,YEAR,ALABAMA,AL,01,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,35
2017,ANNUAL,YEAR,ARKANSAS,AR,05,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,55
2017,ANNUAL,YEAR,ARIZONA,AZ,04,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,100
2017,ANNUAL,YEAR,CALIFORNIA,CA,06,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"1,390"
2017,ANNUAL,YEAR,COLORADO,CO,08,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,120
2017,ANNUAL,YEAR,CONNECTICUT,CT,09,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,110
2017,ANNUAL,YEAR,DELAWARE,DE,10,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,30
2017,ANNUAL,YEAR,FLORIDA,FL,12,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,110
2017,ANNUAL,YEAR,GEORGIA,GA,13,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,180
2017,ANNUAL,YEAR,HAWAII,HI,15,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,2
2017,ANNUAL,YEAR,IOWA,IA,19,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"1,200"
2017,ANNUAL,YEAR,IDAHO,ID,16,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,510
2017,ANNUAL,YEAR,ILLINOIS,IL,17,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,630
2017,ANNUAL,YEAR,INDIANA,IN,18,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"1,070"
2017,ANNUAL,YEAR,KANSAS,KS,20,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,290
2017,ANNUAL,YEAR,KENTUCKY,KY,21,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,600
2017,ANNUAL,YEAR,LOUISIANA,LA,22,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,95
2017,ANNUAL,YEAR,MASSACHUSETTS,MA,25,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,140
2017,ANNUAL,YEAR,MARYLAND,MD,24,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,400
2017,ANNUAL,YEAR,MAINE,ME,23,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,250
2017,ANNUAL,YEAR,MICHIGAN,MI,26,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"1,750"
2017,ANNUAL,YEAR,MINNESOTA,MN,27,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"3,210"
2017,ANNUAL,YEAR,MISSOURI,MO,29,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"1,040"
2017,ANNUAL,YEAR,MISSISSIPPI,MS,28,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,70
2017,ANNUAL,YEAR,MONTANA,MT,30,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,65
2017,ANNUAL,YEAR,NORTH CAROLINA,NC,37,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,190
2017,ANNUAL,YEAR,NORTH DAKOTA,ND,38,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,80
2017,ANNUAL,YEAR,NEBRASKA,NE,31,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,155
2017,ANNUAL,YEAR,NEW HAMPSHIRE,NH,33,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,110
2017,ANNUAL,YEAR,NEW JERSEY,NJ,34,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,55
2017,ANNUAL,YEAR,NEW MEXICO,NM,35,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,150
2017,ANNUAL,YEAR,NEVADA,NV,32,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,20
2017,ANNUAL,YEAR,NEW YORK,NY,36,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"4,470"
2017,ANNUAL,YEAR,OHIO,OH,39,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"2,380"
2017,ANNUAL,YEAR,OKLAHOMA,OK,40,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,160
2017,ANNUAL,YEAR,OREGON,OR,41,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,230
2017,ANNUAL,YEAR,PENNSYLVANIA,PA,42,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"6,570"
2017,ANNUAL,YEAR,RHODE ISLAND,RI,44,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,10
2017,ANNUAL,YEAR,SOUTH CAROLINA,SC,45,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,60
2017,ANNUAL,YEAR,SOUTH DAKOTA,SD,46,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,225
2017,ANNUAL,YEAR,TENNESSEE,TN,47,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,270
2017,ANNUAL,YEAR,TEXAS,TX,48,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,400
2017,ANNUAL,YEAR,US TOTAL,US,99,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"40,199"
2017,ANNUAL,YEAR,UTAH,UT,49,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,180
2017,ANNUAL,YEAR,VIRGINIA,VA,51,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,585
2017,ANNUAL,YEAR,VERMONT,VT,50,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,820
2017,ANNUAL,YEAR,WASHINGTON,WA,53,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,450
2017,ANNUAL,YEAR,WISCONSIN,WI,55,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"9,090"
2017,ANNUAL,YEAR,WEST VIRGINIA,WV,54,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,75
2017,ANNUAL,YEAR,WYOMING,WY,56,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,10
2018,ANNUAL,YEAR,ALASKA,AK,02,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,1
2018,ANNUAL,YEAR,ALABAMA,AL,01,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,30
2018,ANNUAL,YEAR,ARKANSAS,AR,05,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,50
2018,ANNUAL,YEAR,ARIZONA,AZ,04,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,100
2018,ANNUAL,YEAR,CALIFORNIA,CA,06,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"1,335"
2018,ANNUAL,YEAR,COLORADO,CO,08,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,120
2018,ANNUAL,YEAR,CONNECTICUT,CT,09,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,110
2018,ANNUAL,YEAR,DELAWARE,DE,10,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,25
2018,ANNUAL,YEAR,FLORIDA,FL,12,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,95
2018,ANNUAL,YEAR,GEORGIA,GA,13,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,160
2018,ANNUAL,YEAR,HAWAII,HI,15,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,2
2018,ANNUAL,YEAR,IOWA,IA,19,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,"1,120"
2018,ANNUAL,YEAR,IDAHO,ID,16,"CATTLE, COWS, MILK, LICENSED HERD - OPERATIONS WITH INVENTORY, AVG",OPERATIONS,480
